weibo_id,original_text,user_id,created_at,retweet_count,comment_count,like_count,user_authentication,original_link,decoded_link,is_paper,confidence,source,doi,matched_pattern
2251,,2279408463.0,,0,0,0,蓝V,https://bmcbiol.biomedcentral.com/articles/10.1186/s12915-024-01864-7?utm_medium=organic_social&utm_source=weibo&utm_campaign=CONR_OAJRN_ATT1_AP_CNCM_002EC_bmcpaper,https://bmcbiol.biomedcentral.com/articles/10.1186/s12915-024-01864-7?utm_medium=organic_social&utm_source=weibo&utm_campaign=CONR_OAJRN_ATT1_AP_CNCM_002EC_bmcpaper,True,high,DOI,10.1186/s12915-024-01864-7?utm_medium=organic_social&utm_source=weibo&utm_campaign=CONR_OAJRN_ATT1_AP_CNCM_002EC_bmcpaper,DOI
2252,,5602911905.0,,0,0,0,蓝V,https://www.the-innovation.org/article/doi/10.59717/j.xinn-geo.2024.100055,https://www.the-innovation.org/article/doi/10.59717/j.xinn-geo.2024.100055,True,high,DOI,10.59717/j.xinn-geo.2024.100055,DOI
2253,,5648162302.0,,0,0,0,红V,https://huggingface.co/papers/2403.13372,https://huggingface.co/papers/2403.13372,True,high,huggingface,,huggingface
2254,,5976873363.0,,0,0,0,普通用户,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/2023WR036170,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/2023WR036170,True,high,DOI,10.1029/2023WR036170,DOI
2255,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2404.19737,https://arxiv.org/abs/2404.19737,True,high,arXiv,,arXiv
2256,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/661f2cf013fb2c6cf6b176e0/?f=wb,https://www.aminer.cn/pub/661f2cf013fb2c6cf6b176e0/?f=wb,True,high,AMiner,,AMiner
2257,,6433304918.0,,0,0,0,蓝V,https://arxiv.org/abs/2405.04434v2,https://arxiv.org/abs/2405.04434v2,True,high,arXiv,,arXiv
2258,,5602911905.0,,0,0,0,蓝V,https://ieeexplore.ieee.org/document/10504965,https://ieeexplore.ieee.org/document/10504965,True,high,IEEE Xplore,,IEEE Xplore
2259,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/66286ca801d2a3fbfc362f1a/?f=wb,https://www.aminer.cn/pub/66286ca801d2a3fbfc362f1a/?f=wb,True,high,AMiner,,AMiner
2260,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/661dec8113fb2c6cf6c8f8fb/?f=wb,https://www.aminer.cn/pub/661dec8113fb2c6cf6c8f8fb/?f=wb,True,high,AMiner,,AMiner
2261,,5976873363.0,,0,0,0,普通用户,https://iopscience.iop.org/article/10.3847/1538-4357/ad3a61,https://iopscience.iop.org/article/10.3847/1538-4357/ad3a61,True,high,DOI,10.3847/1538-4357/ad3a61,DOI
2262,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/66207e7f13fb2c6cf6b87d01/?f=wb,https://www.aminer.cn/pub/66207e7f13fb2c6cf6b87d01/?f=wb,True,high,AMiner,,AMiner
2263,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/66207e7f13fb2c6cf6b87dc5/?f=wb,https://www.aminer.cn/pub/66207e7f13fb2c6cf6b87dc5/?f=wb,True,high,AMiner,,AMiner
2264,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2405.01724,https://arxiv.org/abs/2405.01724,True,high,arXiv,,arXiv
2265,,,,0,0,0,,https://repo-sam.inria.fr/fungraph/hierarchical-3d-gaussians/,https://repo-sam.inria.fr/fungraph/hierarchical-3d-gaussians/,False,none,,,
2266,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/66286ca801d2a3fbfc3631d8/?f=wb,https://www.aminer.cn/pub/66286ca801d2a3fbfc3631d8/?f=wb,True,high,AMiner,,AMiner
2267,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/66286ca801d2a3fbfc362fe1/?f=wb,https://www.aminer.cn/pub/66286ca801d2a3fbfc362fe1/?f=wb,True,high,AMiner,,AMiner
2268,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/6631a2d501d2a3fbfc8c4be9/?f=wb,https://www.aminer.cn/pub/6631a2d501d2a3fbfc8c4be9/?f=wb,True,high,AMiner,,AMiner
2269,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/65fceadd13fb2c6cf692790d/?f=wb,https://www.aminer.cn/pub/65fceadd13fb2c6cf692790d/?f=wb,True,high,AMiner,,AMiner
2270,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/662715df13fb2c6cf65d9fc9/?f=wb,https://www.aminer.cn/pub/662715df13fb2c6cf65d9fc9/?f=wb,True,high,AMiner,,AMiner
2271,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/6634456501d2a3fbfc2d282c/?f=wb,https://www.aminer.cn/pub/6634456501d2a3fbfc2d282c/?f=wb,True,high,AMiner,,AMiner
2272,,6433304918.0,,0,0,0,蓝V,https://arxiv.org/pdf/2405.01814,https://arxiv.org/pdf/2405.01814,True,high,arXiv,,arXiv
2273,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/6630514301d2a3fbfcc14472/?f=wb,https://www.aminer.cn/pub/6630514301d2a3fbfcc14472/?f=wb,True,high,AMiner,,AMiner
2274,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/662715d113fb2c6cf65d9014/?f=wb,https://www.aminer.cn/pub/662715d113fb2c6cf65d9014/?f=wb,True,high,AMiner,,AMiner
2275,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/65640482939a5f4082231b25/?f=wb,https://www.aminer.cn/pub/65640482939a5f4082231b25/?f=wb,True,high,AMiner,,AMiner
2276,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2405.02454,https://arxiv.org/abs/2405.02454,True,high,arXiv,,arXiv
2277,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/662715d113fb2c6cf65d9126/?f=wb,https://www.aminer.cn/pub/662715d113fb2c6cf65d9126/?f=wb,True,high,AMiner,,AMiner
2278,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/663839ae01d2a3fbfcdc7a2c/?f=wb,https://www.aminer.cn/pub/663839ae01d2a3fbfcdc7a2c/?f=wb,True,high,AMiner,,AMiner
2279,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/662715df13fb2c6cf65d9fdb/?f=wb,https://www.aminer.cn/pub/662715df13fb2c6cf65d9fdb/?f=wb,True,high,AMiner,,AMiner
2280,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/663839ae01d2a3fbfcdc7acd/?f=wb,https://www.aminer.cn/pub/663839ae01d2a3fbfcdc7acd/?f=wb,True,high,AMiner,,AMiner
2281,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/663839b401d2a3fbfcdc82ab/?f=wb,https://www.aminer.cn/pub/663839b401d2a3fbfcdc82ab/?f=wb,True,high,AMiner,,AMiner
2282,,6433304918.0,,0,0,0,蓝V,https://arxiv.org/pdf/2312.16171,https://arxiv.org/pdf/2312.16171,True,high,arXiv,,arXiv
2283,,6433304918.0,,0,0,0,蓝V,https://arxiv.org/abs/2405.15318,https://arxiv.org/abs/2405.15318,True,high,arXiv,,arXiv
2284,,2794083144.0,,0,0,0,蓝V,https://www.cell.com/cell-stem-cell/fulltext/S1934-5909(24)00137-1,https://www.cell.com/cell-stem-cell/fulltext/S1934-5909(24)00137-1,True,high,CELL PRESS,,CELL PRESS
2285,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/6630514301d2a3fbfcc145be/?f=wb,https://www.aminer.cn/pub/6630514301d2a3fbfcc145be/?f=wb,True,high,AMiner,,AMiner
2286,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/6630513001d2a3fbfcc131d7/?f=wb,https://www.aminer.cn/pub/6630513001d2a3fbfcc131d7/?f=wb,True,high,AMiner,,AMiner
2287,,5976873363.0,,0,0,0,普通用户,https://www.nature.com/articles/s41586-024-07487-w,https://www.nature.com/articles/s41586-024-07487-w,True,high,Nature,,Nature
2288,,2279408463.0,,0,0,0,蓝V,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03384-1?utm_medium=organic_social&utm_source=weibo&utm_campaign=CONR_OAJRN_ATT1_AP_CNCM_002EC_bmcpaper,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03384-1?utm_medium=organic_social&utm_source=weibo&utm_campaign=CONR_OAJRN_ATT1_AP_CNCM_002EC_bmcpaper,True,high,DOI,10.1186/s12916-024-03384-1?utm_medium=organic_social&utm_source=weibo&utm_campaign=CONR_OAJRN_ATT1_AP_CNCM_002EC_bmcpaper,DOI
2288,,2279408463.0,,0,0,0,蓝V,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03384-1?utm_medium=organic_social&utm_source=weibo&utm_campaign=CONR_OAJRN_ATT1_AP_CNCM_002EC_bmcpaper,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03384-1?utm_medium=organic_social&utm_source=weibo&utm_campaign=CONR_OAJRN_ATT1_AP_CNCM_002EC_bmcpaper,True,high,DOI,10.1186/s12916-024-03384-1?utm_medium=organic_social&utm_source=weibo&utm_campaign=CONR_OAJRN_ATT1_AP_CNCM_002EC_bmcpaper,DOI
2289,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2405.06640,https://arxiv.org/abs/2405.06640,True,high,arXiv,,arXiv
2290,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/663839ae01d2a3fbfcdc798c/?f=wb,https://www.aminer.cn/pub/663839ae01d2a3fbfcdc798c/?f=wb,True,high,AMiner,,AMiner
2291,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/663839ae01d2a3fbfcdc7a58/?f=wb,https://www.aminer.cn/pub/663839ae01d2a3fbfcdc7a58/?f=wb,True,high,AMiner,,AMiner
2292,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/663d7fe101d2a3fbfc4764ae/?f=wb,https://www.aminer.cn/pub/663d7fe101d2a3fbfc4764ae/?f=wb,True,high,AMiner,,AMiner
2293,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/663adcea01d2a3fbfca0a1c5/?f=wb,https://www.aminer.cn/pub/663adcea01d2a3fbfca0a1c5/?f=wb,True,high,AMiner,,AMiner
2294,,5976873363.0,,0,0,0,普通用户,https://www.nature.com/articles/s41562-024-01882-z,https://www.nature.com/articles/s41562-024-01882-z,True,high,Nature,,Nature
2295,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/6641743d01d2a3fbfce998dd/?f=wb,https://www.aminer.cn/pub/6641743d01d2a3fbfce998dd/?f=wb,True,high,AMiner,,AMiner
2296,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/663d7fe101d2a3fbfc476674/?f=wb,https://www.aminer.cn/pub/663d7fe101d2a3fbfc476674/?f=wb,True,high,AMiner,,AMiner
2297,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2405.11273,https://arxiv.org/abs/2405.11273,True,high,arXiv,,arXiv
2298,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/66398b5501d2a3fbfcaed46d/?f=wb,https://www.aminer.cn/pub/66398b5501d2a3fbfcaed46d/?f=wb,True,high,AMiner,,AMiner
2299,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/66398b5501d2a3fbfcaed49a/?f=wb,https://www.aminer.cn/pub/66398b5501d2a3fbfcaed49a/?f=wb,True,high,AMiner,,AMiner
2300,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/663d7fe101d2a3fbfc47653b/?f=wb,https://www.aminer.cn/pub/663d7fe101d2a3fbfc47653b/?f=wb,True,high,AMiner,,AMiner
2301,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/663839ae01d2a3fbfcdc7a83/?f=wb,https://www.aminer.cn/pub/663839ae01d2a3fbfcdc7a83/?f=wb,True,high,AMiner,,AMiner
2302,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/6641743e01d2a3fbfce9993e/?f=wb,https://www.aminer.cn/pub/6641743e01d2a3fbfce9993e/?f=wb,True,high,AMiner,,AMiner
2303,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/6641743701d2a3fbfce99171/?f=wb,https://www.aminer.cn/pub/6641743701d2a3fbfce99171/?f=wb,True,high,AMiner,,AMiner
2304,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2405.11706,https://arxiv.org/abs/2405.11706,True,high,arXiv,,arXiv
2305,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2405.12807,https://arxiv.org/abs/2405.12807,True,high,arXiv,,arXiv
2306,,5976873363.0,,0,0,0,普通用户,https://doi.org/10.1007/s42773-024-00347-w,https://doi.org/10.1007/s42773-024-00347-w,True,high,DOI,10.1007/s42773-024-00347-w,DOI
2307,,1286528122.0,,0,0,0,蓝V,https://arxiv.org/abs/2402.17414,https://arxiv.org/abs/2402.17414,True,high,arXiv,,arXiv
2308,,1912085257.0,,0,0,0,红V,https://arxiv.org/pdf/2006.16668.pdf,https://arxiv.org/pdf/2006.16668.pdf,True,high,arXiv,,arXiv
2308,,1912085257.0,,0,0,0,红V,https://arxiv.org/pdf/2208.02813.pdf,https://arxiv.org/pdf/2208.02813.pdf,True,high,arXiv,,arXiv
2308,,1912085257.0,,0,0,0,红V,https://arxiv.org/pdf/2305.14705.pdf,https://arxiv.org/pdf/2305.14705.pdf,True,high,arXiv,,arXiv
2309,,3894431038.0,,0,0,0,红V,https://arxiv.org/abs/2311.06242,https://arxiv.org/abs/2311.06242,True,high,arXiv,,arXiv
2310,,5703921756.0,,0,0,0,蓝V,https://d1qx31qr3h6wln.cloudfront.net/publications/Nemotron_4_340B_8T_0.pdf,https://d1qx31qr3h6wln.cloudfront.net/publications/Nemotron_4_340B_8T_0.pdf,True,medium,学术特征,,/publications/
2311,,7712464294.0,,0,0,0,普通用户,https://www.sciencedirect.com/science/article/pii/S0306457324001675,https://www.sciencedirect.com/science/article/pii/S0306457324001675,True,high,SPRINGER,,SPRINGER
2312,,1676317545.0,,0,0,0,蓝V,https://doi.org/10.1016/j.scib.2024.06.011,https://doi.org/10.1016/j.scib.2024.06.011,True,high,DOI,10.1016/j.scib.2024.06.011,DOI
2313,,5976873363.0,,0,0,0,普通用户,https://doi.org/10.1016/j.cpc.2024.109265,https://doi.org/10.1016/j.cpc.2024.109265,True,high,DOI,10.1016/j.cpc.2024.109265,DOI
2314,,5976873363.0,,0,0,0,普通用户,https://doi.org/10.1002/aenm.202401303,https://doi.org/10.1002/aenm.202401303,True,high,DOI,10.1002/aenm.202401303,DOI
2315,,6105753431.0,,0,0,0,蓝V,https://d1qx31qr3h6wln.cloudfront.net/publications/Nemotron_4_340B_8T_0.pdf,https://d1qx31qr3h6wln.cloudfront.net/publications/Nemotron_4_340B_8T_0.pdf,True,medium,学术特征,,/publications/
2316,,5703921756.0,,0,0,0,蓝V,https://arxiv.org/pdf/2406.02377,https://arxiv.org/pdf/2406.02377,True,high,arXiv,,arXiv
2317,,2008779105.0,,0,0,0,蓝V,https://www.nature.com/articles/s41558-024-02025-y?utm_source=cbnewsletter&utm_medium=email&utm_term=2024-06-13&utm_campaign=Daily+Briefing+10+06+2024,https://www.nature.com/articles/s41558-024-02025-y?utm_source=cbnewsletter&utm_medium=email&utm_term=2024-06-13&utm_campaign=Daily+Briefing+10+06+2024,True,high,Nature,,Nature
2318,,6105753431.0,,0,0,0,蓝V,https://arxiv.org/abs/2406.10162,https://arxiv.org/abs/2406.10162,True,high,arXiv,,arXiv
2319,,2279408463.0,,0,0,0,蓝V,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03418-8?utm_medium=organic_social&utm_source=weibo&utm_campaign=CONR_OAJRN_ATT1_AP_CNCM_002EC_bmcpaper,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03418-8?utm_medium=organic_social&utm_source=weibo&utm_campaign=CONR_OAJRN_ATT1_AP_CNCM_002EC_bmcpaper,True,high,DOI,10.1186/s12916-024-03418-8?utm_medium=organic_social&utm_source=weibo&utm_campaign=CONR_OAJRN_ATT1_AP_CNCM_002EC_bmcpaper,DOI
2319,,2279408463.0,,0,0,0,蓝V,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03418-8?utm_medium=organic_social&utm_source=weibo&utm_campaign=CONR_OAJRN_ATT1_AP_CNCM_002EC_bmcpaper,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03418-8?utm_medium=organic_social&utm_source=weibo&utm_campaign=CONR_OAJRN_ATT1_AP_CNCM_002EC_bmcpaper,True,high,DOI,10.1186/s12916-024-03418-8?utm_medium=organic_social&utm_source=weibo&utm_campaign=CONR_OAJRN_ATT1_AP_CNCM_002EC_bmcpaper,DOI
2320,,5976873363.0,,0,0,0,普通用户,https://doi.org/10.1016/j.isprsjprs.2024.03.025,https://doi.org/10.1016/j.isprsjprs.2024.03.025,True,high,DOI,10.1016/j.isprsjprs.2024.03.025,DOI
2321,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/660a14d013fb2c6cf642e980/?f=wb,https://www.aminer.cn/pub/660a14d013fb2c6cf642e980/?f=wb,True,high,AMiner,,AMiner
2322,,2794083144.0,,0,0,0,蓝V,https://www.science.org/doi/10.1126/science.adm8143,https://www.science.org/doi/10.1126/science.adm8143,True,high,DOI,10.1126/science.adm8143,DOI
2323,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/660a14c813fb2c6cf642750b/?f=wb,https://www.aminer.cn/pub/660a14c813fb2c6cf642750b/?f=wb,True,high,AMiner,,AMiner
2324,,3241797342.0,,0,0,0,普通用户,https://arxiv.org/pdf/2402.17152,https://arxiv.org/pdf/2402.17152,True,high,arXiv,,arXiv
2325,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/66553aff01d2a3fbfc9fce9d/?f=wb,https://www.aminer.cn/pub/66553aff01d2a3fbfc9fce9d/?f=wb,True,high,AMiner,,AMiner
2326,,6105753431.0,,0,0,0,蓝V,https://arxiv.org/abs/2406.07547,https://arxiv.org/abs/2406.07547,True,high,arXiv,,arXiv
2327,,5703921756.0,,0,0,0,蓝V,https://arxiv.org/abs/2406.11794,https://arxiv.org/abs/2406.11794,True,high,arXiv,,arXiv
2328,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2406.11430,https://arxiv.org/abs/2406.11430,True,high,arXiv,,arXiv
2329,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/66553aff01d2a3fbfc9fd022/?f=wb,https://www.aminer.cn/pub/66553aff01d2a3fbfc9fd022/?f=wb,True,high,AMiner,,AMiner
2330,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/66553aff01d2a3fbfc9fd109/?f=wb,https://www.aminer.cn/pub/66553aff01d2a3fbfc9fd109/?f=wb,True,high,AMiner,,AMiner
2331,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/66553aff01d2a3fbfc9fce71/?f=wb,https://www.aminer.cn/pub/66553aff01d2a3fbfc9fce71/?f=wb,True,high,AMiner,,AMiner
2332,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/6657df0401d2a3fbfc15d5b0/?f=wb,https://www.aminer.cn/pub/6657df0401d2a3fbfc15d5b0/?f=wb,True,high,AMiner,,AMiner
2333,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/66553aff01d2a3fbfc9fcfd0/?f=wb,https://www.aminer.cn/pub/66553aff01d2a3fbfc9fcfd0/?f=wb,True,high,AMiner,,AMiner
2334,,5703921756.0,,0,0,0,蓝V,https://arxiv.org/abs/2406.16860,https://arxiv.org/abs/2406.16860,True,high,arXiv,,arXiv
2335,,1746713021.0,,0,0,0,普通用户,https://arxiv.org/pdf/quant-ph/0607151v1,https://arxiv.org/pdf/quant-ph/0607151v1,True,high,arXiv,,arXiv
2336,,6105753431.0,,0,0,0,蓝V,https://arxiv.org/abs/2406.10324,https://arxiv.org/abs/2406.10324,True,high,arXiv,,arXiv
2337,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/665d238001d2a3fbfc1e2fa8/?f=wb,https://www.aminer.cn/pub/665d238001d2a3fbfc1e2fa8/?f=wb,True,high,AMiner,,AMiner
2338,,6105753431.0,,0,0,0,蓝V,https://arxiv.org/abs/2406.02528,https://arxiv.org/abs/2406.02528,True,high,arXiv,,arXiv
2339,,6105753431.0,,0,0,0,蓝V,https://arxiv.org/abs/2406.12430,https://arxiv.org/abs/2406.12430,True,high,arXiv,,arXiv
2340,,6182606334.0,,0,0,0,红V,https://arxiv.org/abs/2406.12275,https://arxiv.org/abs/2406.12275,True,high,arXiv,,arXiv
2341,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2406.16793,https://arxiv.org/abs/2406.16793,True,high,arXiv,,arXiv
2342,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/660cb81113fb2c6cf66b6cdf/?f=wb,https://www.aminer.cn/pub/660cb81113fb2c6cf66b6cdf/?f=wb,True,high,AMiner,,AMiner
2343,,6105753431.0,,0,0,0,蓝V,https://arxiv.org/abs/2405.09798,https://arxiv.org/abs/2405.09798,True,high,arXiv,,arXiv
2344,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/660b66cc13fb2c6cf6dd379c/?f=wb,https://www.aminer.cn/pub/660b66cc13fb2c6cf6dd379c/?f=wb,True,high,AMiner,,AMiner
2345,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/6667b90401d2a3fbfc3d6bbe/?f=wb,https://www.aminer.cn/pub/6667b90401d2a3fbfc3d6bbe/?f=wb,True,high,AMiner,,AMiner
2346,,6182606334.0,,0,0,0,红V,https://arxiv.org/abs/2406.16793,https://arxiv.org/abs/2406.16793,True,high,arXiv,,arXiv
2347,,5703921756.0,,0,0,0,蓝V,https://arxiv.org/pdf/2405.21075,https://arxiv.org/pdf/2405.21075,True,high,arXiv,,arXiv
2348,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/665d23a001d2a3fbfc1f144c/?f=wb,https://www.aminer.cn/pub/665d23a001d2a3fbfc1f144c/?f=wb,True,high,AMiner,,AMiner
2349,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/665fc72e01d2a3fbfc4cf39a/?f=wb,https://www.aminer.cn/pub/665fc72e01d2a3fbfc4cf39a/?f=wb,True,high,AMiner,,AMiner
2350,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/665e891f01d2a3fbfcc24938/?f=wb,https://www.aminer.cn/pub/665e891f01d2a3fbfcc24938/?f=wb,True,high,AMiner,,AMiner
2351,,6433304918.0,,0,0,0,蓝V,https://arxiv.org/pdf/2406.02430,https://arxiv.org/pdf/2406.02430,True,high,arXiv,,arXiv
2352,,6433304918.0,,0,0,0,蓝V,https://arxiv.org/abs/2406.04268,https://arxiv.org/abs/2406.04268,True,high,arXiv,,arXiv
2353,,5648162302.0,,0,0,0,红V,https://www.nature.com/articles/s41586-024-07335-x,https://www.nature.com/articles/s41586-024-07335-x,True,high,Nature,,Nature
2354,,5703921756.0,,0,0,0,蓝V,https://www.pnas.org/doi/full/10.1073/pnas.2317967121,https://www.pnas.org/doi/full/10.1073/pnas.2317967121,True,high,DOI,10.1073/pnas.2317967121,DOI
2355,,7722144961.0,,0,0,0,蓝V,https://arxiv.org/abs/2405.06932,https://arxiv.org/abs/2405.06932,True,high,arXiv,,arXiv
2356,,6433304918.0,,0,0,0,蓝V,https://arxiv.org/pdf/2406.03679v1,https://arxiv.org/pdf/2406.03679v1,True,high,arXiv,,arXiv
2357,,1764919567.0,,0,0,0,红V,https://arxiv.org/abs/2406.01391,https://arxiv.org/abs/2406.01391,True,high,arXiv,,arXiv
2358,,6182606334.0,,0,0,0,红V,https://arxiv.org/abs/2406.01252,https://arxiv.org/abs/2406.01252,True,high,arXiv,,arXiv
2359,,1676317545.0,,0,0,0,蓝V,https://www.nature.com/articles/s41586-024-07486-x,https://www.nature.com/articles/s41586-024-07486-x,True,high,Nature,,Nature
2360,,7687956238.0,,0,0,0,蓝V,https://kns.cnki.net/kcms2/article/abstract?v=lQz6UQjnwp8cP5CsJTADAK-bRzafdHy_4_MkjK_nlKKEpHIC8skeiWAjDGHE7vIJd_KOIL8htEJn8GiRs2sDbp7DNl4EJDSc9psw2zKZrr3Bo5IqQhudq05Y8YDDHn8qityn2fdKJJ6sA2WLB95Mg55avVB1Gd-W&uniplatform=NZKPT&language=CHS,https://kns.cnki.net/kcms2/article/abstract?v=lQz6UQjnwp8cP5CsJTADAK-bRzafdHy_4_MkjK_nlKKEpHIC8skeiWAjDGHE7vIJd_KOIL8htEJn8GiRs2sDbp7DNl4EJDSc9psw2zKZrr3Bo5IqQhudq05Y8YDDHn8qityn2fdKJJ6sA2WLB95Mg55avVB1Gd-W&uniplatform=NZKPT&language=CHS,True,high,CNKI,,CNKI
2361,,5976873363.0,,0,0,0,普通用户,https://arxiv.org/abs/2311.17163,https://arxiv.org/abs/2311.17163,True,high,arXiv,,arXiv
2362,,6105753431.0,,0,0,0,蓝V,https://www.nature.com/articles/s41586-024-07441-w,https://www.nature.com/articles/s41586-024-07441-w,True,high,Nature,,Nature
2363,,5648162302.0,,0,0,0,红V,arxiv.org/abs/2406.04093,arxiv.org/abs/2406.04093,True,medium,学术特征,,/abs/
2364,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2406.02061,https://arxiv.org/abs/2406.02061,True,high,arXiv,,arXiv
2365,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2405.18870,https://arxiv.org/abs/2405.18870,True,high,arXiv,,arXiv
2366,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2405.15319,https://arxiv.org/abs/2405.15319,True,high,arXiv,,arXiv
2367,,1912085257.0,,0,0,0,红V,https://huggingface.co/papers/2401.16158,https://huggingface.co/papers/2401.16158,True,high,huggingface,,huggingface
2368,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2405.20309,https://arxiv.org/abs/2405.20309,True,high,arXiv,,arXiv
2369,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2405.19874,https://arxiv.org/abs/2405.19874,True,high,arXiv,,arXiv
2370,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2405.19716,https://arxiv.org/abs/2405.19716,True,high,arXiv,,arXiv
2371,,1894295570.0,,0,0,0,蓝V,https://www.scirp.org/journal/paperinformation?paperid=133487&utm_campaign=weibochenling&utm_source=chenling&utm_medium=weibochenling,https://www.scirp.org/journal/paperinformation?paperid=133487&utm_campaign=weibochenling&utm_source=chenling&utm_medium=weibochenling,True,high,SCIRP 美国科研出版社,,SCIRP 美国科研出版社
2372,,1894295570.0,,0,0,0,蓝V,https://www.scirp.org/journal/paperinformation?paperid=133509&utm_campaign=weibochenling&utm_source=chenling&utm_medium=weibochenling,https://www.scirp.org/journal/paperinformation?paperid=133509&utm_campaign=weibochenling&utm_source=chenling&utm_medium=weibochenling,True,high,SCIRP 美国科研出版社,,SCIRP 美国科研出版社
2373,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2406.16964,https://arxiv.org/abs/2406.16964,True,high,arXiv,,arXiv
2374,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2405.20495,https://arxiv.org/abs/2405.20495,True,high,arXiv,,arXiv
2375,,1402400261.0,,0,0,0,金V,https://arxiv.org/abs/2406.04271,https://arxiv.org/abs/2406.04271,True,high,arXiv,,arXiv
