weibo_id,any_paper,max_confidence,total_links,user_id,user_authentication,retweet_count,comment_count,like_count
1584,True,high,1,1870858943.0,蓝V,0,0,0
1585,True,high,1,1870858943.0,蓝V,0,0,0
1586,True,high,1,1870858943.0,蓝V,0,0,0
1587,True,high,1,6433304918.0,蓝V,0,0,0
1588,True,high,1,6433304918.0,蓝V,0,0,0
1589,True,high,1,5976873363.0,普通用户,0,0,0
1590,True,high,1,1870858943.0,蓝V,0,0,0
1591,True,high,1,6433304918.0,蓝V,0,0,0
1592,True,medium,1,6433304918.0,蓝V,0,0,0
1593,True,high,1,6433304918.0,蓝V,0,0,0
1594,True,high,1,6433304918.0,蓝V,0,0,0
1595,True,high,1,6433304918.0,蓝V,0,0,0
1596,True,high,1,1870858943.0,蓝V,0,0,0
1597,True,high,1,1870858943.0,蓝V,0,0,0
1598,True,high,1,7157387582.0,蓝V,0,0,0
1599,True,high,1,6433304918.0,蓝V,0,0,0
1600,True,high,1,6433304918.0,蓝V,0,0,0
1601,True,high,1,6433304918.0,蓝V,0,0,0
1602,True,high,1,6433304918.0,蓝V,0,0,0
1603,True,high,1,6433304918.0,蓝V,0,0,0
1604,True,high,1,6433304918.0,蓝V,0,0,0
1605,True,high,1,1894295570.0,蓝V,0,0,0
1606,True,high,1,6433304918.0,蓝V,0,0,0
1607,True,high,1,6433304918.0,蓝V,0,0,0
1608,True,high,1,1644027280.0,金V,0,0,0
1609,True,high,1,5976873363.0,普通用户,0,0,0
1610,True,high,1,6433304918.0,蓝V,0,0,0
1611,True,high,1,6433304918.0,蓝V,0,0,0
1612,True,high,1,1870858943.0,蓝V,0,0,0
1613,True,high,1,1870858943.0,蓝V,0,0,0
1614,True,high,1,1870858943.0,蓝V,0,0,0
1615,True,high,1,6056910008.0,普通用户,0,0,0
1616,True,high,1,1676317545.0,蓝V,0,0,0
1617,True,high,1,6433304918.0,蓝V,0,0,0
1618,True,high,1,6433304918.0,蓝V,0,0,0
1619,True,high,1,6433304918.0,蓝V,0,0,0
1620,True,high,1,6433304918.0,蓝V,0,0,0
1621,True,high,1,1657470871.0,黄V,0,0,0
1622,True,high,1,6433304918.0,蓝V,0,0,0
1623,True,high,1,6433304918.0,蓝V,0,0,0
1624,True,high,1,6433304918.0,蓝V,0,0,0
1625,True,high,1,6433304918.0,蓝V,0,0,0
1626,True,high,1,2427364747.0,蓝V,0,0,0
1627,True,high,8,1870858943.0,蓝V,0,0,0
1628,True,high,1,5329434101.0,蓝V,0,0,0
1629,True,high,1,7792673439.0,蓝V,0,0,0
1630,True,high,1,1870858943.0,蓝V,0,0,0
1631,True,high,1,1870858943.0,蓝V,0,0,0
1632,True,high,1,1870858943.0,蓝V,0,0,0
1633,True,high,1,1870858943.0,蓝V,0,0,0
1634,True,high,1,1870858943.0,蓝V,0,0,0
1635,True,high,1,1729014640.0,蓝V,0,0,0
1636,True,high,1,1729014640.0,蓝V,0,0,0
1637,True,high,2,5803416260.0,黄V,0,0,0
1638,True,high,1,1870858943.0,蓝V,0,0,0
1639,True,high,1,1870858943.0,蓝V,0,0,0
1640,True,high,1,1870858943.0,蓝V,0,0,0
1641,True,high,1,1870858943.0,蓝V,0,0,0
1642,True,high,1,1870858943.0,蓝V,0,0,0
1643,True,high,1,6433304918.0,蓝V,0,0,0
1644,True,high,1,6433304918.0,蓝V,0,0,0
1645,True,high,1,1894295570.0,蓝V,0,0,0
1646,True,high,1,1870858943.0,蓝V,0,0,0
1647,True,high,1,1870858943.0,蓝V,0,0,0
1648,True,high,1,6433304918.0,蓝V,0,0,0
1649,True,high,1,6433304918.0,蓝V,0,0,0
1650,True,high,1,6433304918.0,蓝V,0,0,0
1651,True,high,1,7367946162.0,蓝V,0,0,0
1652,True,high,4,3710258141.0,金V,0,0,0
1653,True,high,1,5976873363.0,普通用户,0,0,0
1654,True,high,1,2427364747.0,蓝V,0,0,0
1655,True,high,1,3052465574.0,普通用户,0,0,0
1656,True,high,1,5602911905.0,蓝V,0,0,0
1657,True,high,1,1729014640.0,蓝V,0,0,0
1658,True,high,1,5976873363.0,普通用户,0,0,0
1659,True,high,1,1870858943.0,蓝V,0,0,0
1660,True,high,1,6433304918.0,蓝V,0,0,0
1661,True,high,1,6052862414.0,黄V,0,0,0
1662,True,high,1,2583001030.0,金V,0,0,0
1663,True,high,1,2673430262.0,黄V,0,0,0
1664,True,high,1,5976873363.0,普通用户,0,0,0
1665,True,high,1,1870858943.0,蓝V,0,0,0
1666,True,high,1,6433304918.0,蓝V,0,0,0
1667,True,high,1,6433304918.0,蓝V,0,0,0
1668,True,high,1,6433304918.0,蓝V,0,0,0
1669,True,high,1,1887344341.0,蓝V,0,0,0
1670,True,high,1,1870858943.0,蓝V,0,0,0
1671,True,high,1,1870858943.0,蓝V,0,0,0
1672,True,high,1,1870858943.0,蓝V,0,0,0
1673,True,high,1,6433304918.0,蓝V,0,0,0
1674,True,high,1,7367946162.0,蓝V,0,0,0
1675,True,high,1,2678093863.0,普通用户,0,0,0
1676,True,high,1,5976873363.0,普通用户,0,0,0
1677,True,high,1,1870858943.0,蓝V,0,0,0
1678,True,high,1,1870858943.0,蓝V,0,0,0
1679,True,high,1,1870858943.0,蓝V,0,0,0
1680,True,high,1,1870858943.0,蓝V,0,0,0
1681,True,high,1,1870858943.0,蓝V,0,0,0
1682,True,high,1,1870858943.0,蓝V,0,0,0
1683,True,high,1,1870858943.0,蓝V,0,0,0
1684,True,high,1,6433304918.0,蓝V,0,0,0
1685,True,high,1,1870858943.0,蓝V,0,0,0
1686,True,high,1,6433304918.0,蓝V,0,0,0
1687,True,high,1,6433304918.0,蓝V,0,0,0
1688,True,high,1,1729014640.0,蓝V,0,0,0
1689,True,high,1,2492779894.0,蓝V,0,0,0
1690,True,high,1,6433304918.0,蓝V,0,0,0
1691,True,high,1,6433304918.0,蓝V,0,0,0
1692,True,high,1,6433304918.0,蓝V,0,0,0
1693,True,high,1,5976873363.0,普通用户,0,0,0
1694,True,high,1,1870858943.0,蓝V,0,0,0
1695,True,high,1,2427364747.0,蓝V,0,0,0
1696,True,high,1,6433304918.0,蓝V,0,0,0
1697,True,high,1,6433304918.0,蓝V,0,0,0
1698,True,high,1,1870858943.0,蓝V,0,0,0
1699,True,high,1,1870858943.0,蓝V,0,0,0
1700,True,high,1,1870858943.0,蓝V,0,0,0
1701,True,high,1,6433304918.0,蓝V,0,0,0
1702,True,high,1,6433304918.0,蓝V,0,0,0
1703,True,high,1,6433304918.0,蓝V,0,0,0
1704,True,high,1,1870858943.0,蓝V,0,0,0
1705,True,high,1,6433304918.0,蓝V,0,0,0
1706,True,high,1,6433304918.0,蓝V,0,0,0
1707,True,high,1,6433304918.0,蓝V,0,0,0
1708,True,high,1,6433304918.0,蓝V,0,0,0
1709,True,high,1,6433304918.0,蓝V,0,0,0
1710,True,high,1,6433304918.0,蓝V,0,0,0
1711,True,high,1,6433304918.0,蓝V,0,0,0
1712,True,high,3,3710258141.0,金V,0,0,0
1713,True,high,1,6433304918.0,蓝V,0,0,0
1714,True,high,1,6433304918.0,蓝V,0,0,0
1715,True,high,1,6433304918.0,蓝V,0,0,0
1716,True,high,1,6433304918.0,蓝V,0,0,0
1717,True,high,1,3710258141.0,金V,0,0,0
1718,True,high,1,1870858943.0,蓝V,0,0,0
1719,True,high,1,1870858943.0,蓝V,0,0,0
1720,True,high,1,6433304918.0,蓝V,0,0,0
1721,True,high,1,5371078660.0,普通用户,0,0,0
1722,True,high,1,1870858943.0,蓝V,0,0,0
1723,True,high,1,1870858943.0,蓝V,0,0,0
1724,True,high,1,1870858943.0,蓝V,0,0,0
1725,True,high,1,1870858943.0,蓝V,0,0,0
1726,True,high,1,1870858943.0,蓝V,0,0,0
1727,True,high,1,5976873363.0,普通用户,0,0,0
1728,True,high,1,6974787068.0,红V,0,0,0
1729,True,high,1,1870858943.0,蓝V,0,0,0
1730,True,high,1,1870858943.0,蓝V,0,0,0
1731,True,high,1,1870858943.0,蓝V,0,0,0
1732,True,high,1,2279408463.0,蓝V,0,0,0
1733,True,high,1,1870858943.0,蓝V,0,0,0
1734,True,high,1,1870858943.0,蓝V,0,0,0
1735,True,high,1,6433304918.0,蓝V,0,0,0
1736,True,high,1,5703921756.0,蓝V,0,0,0
1737,True,high,1,1870858943.0,蓝V,0,0,0
1738,True,high,1,5329434101.0,蓝V,0,0,0
1739,True,medium,1,2194035935.0,金V,0,0,0
1740,True,high,1,6433304918.0,蓝V,0,0,0
1741,True,high,1,6433304918.0,蓝V,0,0,0
1742,True,high,1,3806199621.0,蓝V,0,0,0
1743,True,high,1,1870858943.0,蓝V,0,0,0
1744,True,high,1,5976873363.0,普通用户,0,0,0
1745,True,high,1,1870858943.0,蓝V,0,0,0
1746,True,high,1,1870858943.0,蓝V,0,0,0
1747,True,high,1,6433304918.0,蓝V,0,0,0
1748,True,high,1,1894295570.0,蓝V,0,0,0
1749,True,high,1,6433304918.0,蓝V,0,0,0
1750,True,high,1,6433304918.0,蓝V,0,0,0
1751,True,high,1,6433304918.0,蓝V,0,0,0
1752,True,high,1,5976873363.0,普通用户,0,0,0
1753,True,high,1,7157387582.0,蓝V,0,0,0
1754,True,high,1,3275213384.0,蓝V,0,0,0
1755,True,high,1,5329434101.0,蓝V,0,0,0
1756,True,high,1,5329434101.0,蓝V,0,0,0
1757,True,high,1,6433304918.0,蓝V,0,0,0
1758,True,high,1,6433304918.0,蓝V,0,0,0
1759,True,high,1,6433304918.0,蓝V,0,0,0
1760,True,high,1,6433304918.0,蓝V,0,0,0
1761,True,high,1,5976873363.0,普通用户,0,0,0
1762,True,high,1,5976873363.0,普通用户,0,0,0
1763,True,high,1,6433304918.0,蓝V,0,0,0
1764,True,high,1,2678093863.0,普通用户,0,0,0
1765,True,high,1,6433304918.0,蓝V,0,0,0
1766,True,high,1,6433304918.0,蓝V,0,0,0
1767,True,high,1,1450305785.0,普通用户,0,0,0
1768,True,medium,1,5648162302.0,红V,0,0,0
1769,True,high,1,1870858943.0,蓝V,0,0,0
1770,True,high,1,5976873363.0,普通用户,0,0,0
1771,True,high,1,2678093863.0,普通用户,0,0,0
1772,True,high,1,1464484735.0,普通用户,0,0,0
1773,True,high,1,3275213384.0,蓝V,0,0,0
1774,True,high,1,6433304918.0,蓝V,0,0,0
1775,True,high,1,6433304918.0,蓝V,0,0,0
1776,True,high,1,2279408463.0,蓝V,0,0,0
1777,True,high,1,6433304918.0,蓝V,0,0,0
1778,True,high,1,6433304918.0,蓝V,0,0,0
1779,True,high,1,6433304918.0,蓝V,0,0,0
1780,True,high,1,5703921756.0,蓝V,0,0,0
1781,True,high,1,6433304918.0,蓝V,0,0,0
1782,True,high,1,6433304918.0,蓝V,0,0,0
1783,True,high,1,6433304918.0,蓝V,0,0,0
1784,True,high,1,6433304918.0,蓝V,0,0,0
1785,True,high,1,6433304918.0,蓝V,0,0,0
1786,True,high,1,1657470871.0,黄V,0,0,0
1787,True,high,1,6433304918.0,蓝V,0,0,0
1788,True,high,1,6433304918.0,蓝V,0,0,0
1789,True,high,1,6433304918.0,蓝V,0,0,0
1790,True,high,1,1870858943.0,蓝V,0,0,0
1791,True,high,1,7700536638.0,普通用户,0,0,0
1792,True,high,1,6433304918.0,蓝V,0,0,0
1793,True,high,1,6433304918.0,蓝V,0,0,0
1794,True,high,1,6433304918.0,蓝V,0,0,0
1795,True,high,1,1870858943.0,蓝V,0,0,0
1796,True,high,1,1870858943.0,蓝V,0,0,0
1797,True,high,3,1812166904.0,黄V,0,0,0
1798,True,high,1,1894295570.0,蓝V,0,0,0
1799,True,high,1,6433304918.0,蓝V,0,0,0
1800,True,high,1,1870858943.0,蓝V,0,0,0
1801,True,high,1,1870858943.0,蓝V,0,0,0
1802,True,high,1,6433304918.0,蓝V,0,0,0
1803,True,high,1,5602911905.0,蓝V,0,0,0
1804,True,high,1,1870858943.0,蓝V,0,0,0
1805,True,high,1,1870858943.0,蓝V,0,0,0
1806,True,high,1,5976873363.0,普通用户,0,0,0
1807,True,high,1,1727858283.0,金V,0,0,0
1808,True,high,1,6433304918.0,蓝V,0,0,0
1809,True,high,1,1870858943.0,蓝V,0,0,0
1810,True,high,1,1870858943.0,蓝V,0,0,0
1811,True,high,1,2753145955.0,蓝V,0,0,0
1812,True,high,1,2008779105.0,蓝V,0,0,0
1813,True,high,1,1727858283.0,金V,0,0,0
1814,True,low,1,1615055180.0,黄V,0,0,0
1815,True,high,1,1870858943.0,蓝V,0,0,0
1816,True,high,1,1870858943.0,蓝V,0,0,0
1817,True,high,1,2279408463.0,蓝V,0,0,0
1818,True,high,1,1699305164.0,普通用户,0,0,0
1819,True,high,1,6433304918.0,蓝V,0,0,0
1820,True,high,1,1727858283.0,金V,0,0,0
1821,True,high,1,6433304918.0,蓝V,0,0,0
1822,True,high,1,6433304918.0,蓝V,0,0,0
1823,True,high,1,6433304918.0,蓝V,0,0,0
1824,True,high,1,6433304918.0,蓝V,0,0,0
1825,True,high,1,1812166904.0,黄V,0,0,0
1826,True,high,1,6433304918.0,蓝V,0,0,0
1827,True,high,1,1870858943.0,蓝V,0,0,0
1828,True,high,1,6433304918.0,蓝V,0,0,0
1829,True,high,1,6433304918.0,蓝V,0,0,0
1830,True,high,1,6433304918.0,蓝V,0,0,0
1831,True,high,1,2128464487.0,黄V,0,0,0
1832,True,high,1,1870858943.0,蓝V,0,0,0
1833,True,high,1,2008779105.0,蓝V,0,0,0
1834,True,high,1,1870858943.0,蓝V,0,0,0
1835,True,high,1,1870858943.0,蓝V,0,0,0
1836,True,high,1,1870858943.0,蓝V,0,0,0
1837,True,high,1,5976873363.0,普通用户,0,0,0
1838,True,high,1,1894295570.0,蓝V,0,0,0
1839,True,high,3,1727858283.0,金V,0,0,0
1840,True,high,1,6105753431.0,蓝V,0,0,0
1841,True,high,1,1402400261.0,金V,0,0,0
1842,True,high,1,2427364747.0,蓝V,0,0,0
1843,True,high,1,1812166904.0,黄V,0,0,0
1844,True,high,1,5549728763.0,蓝V,0,0,0
1845,True,high,1,6433304918.0,蓝V,0,0,0
1846,True,high,1,1870858943.0,蓝V,0,0,0
1847,True,high,1,1912085257.0,红V,0,0,0
1848,True,high,1,6433304918.0,蓝V,0,0,0
1849,True,high,1,1894295570.0,蓝V,0,0,0
1850,True,high,1,5651875373.0,普通用户,0,0,0
1851,True,high,1,1402400261.0,金V,0,0,0
1852,True,high,1,1870858943.0,蓝V,0,0,0
1853,True,high,1,6433304918.0,蓝V,0,0,0
1854,True,high,1,1402400261.0,金V,0,0,0
1855,True,high,1,1870858943.0,蓝V,0,0,0
1856,True,high,1,1870858943.0,蓝V,0,0,0
1857,True,high,1,1870858943.0,蓝V,0,0,0
1858,True,high,1,1870858943.0,蓝V,0,0,0
1859,True,high,1,1870858943.0,蓝V,0,0,0
1860,True,high,2,2279408463.0,蓝V,0,0,0
1861,True,high,1,5953063530.0,普通用户,0,0,0
1862,True,high,1,1618819632.0,金V,0,0,0
1863,True,high,1,1870858943.0,蓝V,0,0,0
1864,True,high,1,1815659631.0,普通用户,0,0,0
1865,True,high,2,2279408463.0,蓝V,0,0,0
1866,True,high,1,1894295570.0,蓝V,0,0,0
1867,True,high,1,6433304918.0,蓝V,0,0,0
1868,True,high,1,6433304918.0,蓝V,0,0,0
1869,True,high,1,1870858943.0,蓝V,0,0,0
1870,True,high,1,1912085257.0,红V,0,0,0
1871,True,high,1,1727858283.0,金V,0,0,0
1872,True,high,1,1870858943.0,蓝V,0,0,0
1873,True,high,1,1870858943.0,蓝V,0,0,0
1874,True,high,1,1870858943.0,蓝V,0,0,0
1875,True,high,1,5329434101.0,蓝V,0,0,0
1876,True,high,1,1943129625.0,普通用户,0,0,0
1877,True,high,1,3744520365.0,普通用户,0,0,0
1878,True,high,1,6433304918.0,蓝V,0,0,0
1879,True,high,1,6433304918.0,蓝V,0,0,0
1880,True,high,1,1894295570.0,蓝V,0,0,0
1881,True,high,1,1912085257.0,红V,0,0,0
1882,True,high,1,5976873363.0,普通用户,0,0,0
1883,True,high,1,6433304918.0,蓝V,0,0,0
1884,True,high,1,2794083144.0,蓝V,0,0,0
1885,True,high,1,1815659631.0,普通用户,0,0,0
1886,True,high,1,6433304918.0,蓝V,0,0,0
1887,True,high,1,6433304918.0,蓝V,0,0,0
1888,True,high,1,6433304918.0,蓝V,0,0,0
1889,True,high,1,6433304918.0,蓝V,0,0,0
1890,True,high,1,3275213384.0,蓝V,0,0,0
1891,True,high,1,6433304918.0,蓝V,0,0,0
1892,True,high,1,6433304918.0,蓝V,0,0,0
1893,True,high,1,6433304918.0,蓝V,0,0,0
1894,True,high,1,1727858283.0,金V,0,0,0
1895,True,high,1,6433304918.0,蓝V,0,0,0
1896,True,high,1,6324766931.0,黄V,0,0,0
1897,True,high,1,5976873363.0,普通用户,0,0,0
1898,True,high,1,5662898461.0,蓝V,0,0,0
1899,True,high,1,1727858283.0,金V,0,0,0
1900,True,high,1,1727858283.0,金V,0,0,0
1901,True,high,1,1870858943.0,蓝V,0,0,0
1902,True,high,1,6433304918.0,蓝V,0,0,0
1903,True,high,1,6433304918.0,蓝V,0,0,0
1904,True,high,1,6433304918.0,蓝V,0,0,0
1905,True,high,1,5976873363.0,普通用户,0,0,0
1906,True,high,1,1727858283.0,金V,0,0,0
1907,True,high,1,5341251100.0,蓝V,0,0,0
1908,True,high,1,1870858943.0,蓝V,0,0,0
1909,True,high,1,1870858943.0,蓝V,0,0,0
1910,True,high,1,1870858943.0,蓝V,0,0,0
1911,True,high,2,1727858283.0,金V,0,0,0
1912,True,high,1,5329434101.0,蓝V,0,0,0
1913,True,high,1,1894295570.0,蓝V,0,0,0
1914,True,high,1,3710258141.0,金V,0,0,0
1915,True,high,1,1727858283.0,金V,0,0,0
1916,True,high,1,1727858283.0,金V,0,0,0
1917,True,high,1,1870858943.0,蓝V,0,0,0
1918,True,high,1,1870858943.0,蓝V,0,0,0
1919,True,high,2,2279408463.0,蓝V,0,0,0
1920,True,high,1,6433304918.0,蓝V,0,0,0
1921,True,high,1,1870858943.0,蓝V,0,0,0
1922,True,high,1,6433304918.0,蓝V,0,0,0
1923,True,high,1,1870858943.0,蓝V,0,0,0
1924,True,high,1,6433304918.0,蓝V,0,0,0
1925,True,high,1,6433304918.0,蓝V,0,0,0
1926,True,high,1,6433304918.0,蓝V,0,0,0
1927,True,high,1,1402400261.0,金V,0,0,0
1928,True,high,2,1727858283.0,金V,0,0,0
1929,True,high,1,1402400261.0,金V,0,0,0
1930,True,high,1,1402400261.0,金V,0,0,0
1931,True,high,1,6508016609.0,蓝V,0,0,0
1932,True,high,1,5976873363.0,普通用户,0,0,0
1933,True,high,1,1943129625.0,普通用户,0,0,0
1934,True,high,1,2794083144.0,蓝V,0,0,0
1935,True,high,1,6433304918.0,蓝V,0,0,0
1936,True,high,1,1402400261.0,金V,0,0,0
1937,True,high,1,6433304918.0,蓝V,0,0,0
1938,True,high,1,1657470871.0,黄V,0,0,0
1939,True,high,1,6433304918.0,蓝V,0,0,0
1940,True,high,1,6433304918.0,蓝V,0,0,0
1941,True,high,1,7700536638.0,普通用户,0,0,0
1942,True,high,13,1812166904.0,黄V,0,0,0
1943,True,high,1,1870858943.0,蓝V,0,0,0
1944,True,high,1,1402400261.0,金V,0,0,0
1945,True,high,1,1870858943.0,蓝V,0,0,0
1946,True,high,1,2126427211.0,黄V,0,0,0
1947,True,high,1,1727858283.0,金V,0,0,0
1948,True,high,1,1402400261.0,金V,0,0,0
1949,True,high,1,1402400261.0,金V,0,0,0
1950,True,high,1,1812166904.0,黄V,0,0,0
1951,True,high,1,1727858283.0,金V,0,0,0
1952,True,high,1,6433304918.0,蓝V,0,0,0
1953,True,high,1,6433304918.0,蓝V,0,0,0
1954,True,medium,1,2535161187.0,黄V,0,0,0
1955,True,medium,1,5648162302.0,红V,0,0,0
1956,True,high,1,6433304918.0,蓝V,0,0,0
1957,True,high,1,6433304918.0,蓝V,0,0,0
1958,True,high,1,6433304918.0,蓝V,0,0,0
1959,True,high,1,6433304918.0,蓝V,0,0,0
1960,True,high,1,6433304918.0,蓝V,0,0,0
1961,True,high,1,6433304918.0,蓝V,0,0,0
1962,True,high,1,6433304918.0,蓝V,0,0,0
1963,True,high,1,6433304918.0,蓝V,0,0,0
1964,True,high,1,6433304918.0,蓝V,0,0,0
1965,True,high,1,6433304918.0,蓝V,0,0,0
1966,True,high,1,6433304918.0,蓝V,0,0,0
1967,True,high,1,1683020051.0,普通用户,0,0,0
1968,True,high,1,6433304918.0,蓝V,0,0,0
1969,True,high,1,2279408463.0,蓝V,0,0,0
1970,True,high,1,6433304918.0,蓝V,0,0,0
1971,True,high,1,3275213384.0,蓝V,0,0,0
1972,True,high,1,6433304918.0,蓝V,0,0,0
1973,True,high,1,1894295570.0,蓝V,0,0,0
1974,True,high,1,6182606334.0,红V,0,0,0
1975,True,high,1,2279408463.0,蓝V,0,0,0
1976,True,high,1,1894053795.0,普通用户,0,0,0
1977,True,high,1,6433304918.0,蓝V,0,0,0
1978,True,high,1,6433304918.0,蓝V,0,0,0
1979,True,high,1,6433304918.0,蓝V,0,0,0
1980,True,high,1,2008779105.0,蓝V,0,0,0
1981,True,high,1,6182606334.0,红V,0,0,0
1982,True,high,1,5976873363.0,普通用户,0,0,0
1983,True,high,1,6433304918.0,蓝V,0,0,0
1984,True,high,1,6105753431.0,蓝V,0,0,0
1985,True,high,1,5329434101.0,蓝V,0,0,0
1986,True,high,1,6433304918.0,蓝V,0,0,0
1987,True,high,1,6433304918.0,蓝V,0,0,0
1988,True,high,1,5976873363.0,普通用户,0,0,0
1989,True,high,1,2128464487.0,黄V,0,0,0
1990,True,high,1,2327362664.0,普通用户,0,0,0
1991,True,high,1,6433304918.0,蓝V,0,0,0
1992,True,high,1,6433304918.0,蓝V,0,0,0
1993,True,high,1,6433304918.0,蓝V,0,0,0
1994,True,high,4,2008779105.0,蓝V,0,0,0
1995,True,high,1,6433304918.0,蓝V,0,0,0
1996,True,high,1,6433304918.0,蓝V,0,0,0
1997,True,high,1,1402400261.0,金V,0,0,0
1998,True,high,1,2327362664.0,普通用户,0,0,0
1999,True,high,1,6433304918.0,蓝V,0,0,0
2000,True,high,1,6433304918.0,蓝V,0,0,0
2001,True,high,1,6433304918.0,蓝V,0,0,0
2002,True,high,1,1727858283.0,金V,0,0,0
2003,True,high,1,2687517190.0,普通用户,0,0,0
2004,True,medium,1,5648162302.0,红V,0,0,0
2005,True,high,1,5976873363.0,普通用户,0,0,0
2006,True,high,1,1894295570.0,蓝V,0,0,0
2007,True,high,1,1870858943.0,蓝V,0,0,0
2008,True,high,1,6433304918.0,蓝V,0,0,0
2009,True,high,1,1870858943.0,蓝V,0,0,0
2010,True,high,1,1870858943.0,蓝V,0,0,0
2011,True,high,1,1870858943.0,蓝V,0,0,0
2012,True,high,1,3109939781.0,金V,0,0,0
2013,True,high,1,1402400261.0,金V,0,0,0
2014,True,high,1,1727858283.0,金V,0,0,0
2015,True,high,1,7803656884.0,黄V,0,0,0
2016,True,high,1,1727858283.0,金V,0,0,0
2017,True,high,1,6433304918.0,蓝V,0,0,0
2018,True,high,1,6433304918.0,蓝V,0,0,0
2019,True,high,1,5703921756.0,蓝V,0,0,0
2020,True,high,1,1402400261.0,金V,0,0,0
2021,True,high,1,5803416260.0,黄V,0,0,0
2022,True,high,1,6433304918.0,蓝V,0,0,0
2023,True,high,1,6433304918.0,蓝V,0,0,0
2024,True,high,1,6433304918.0,蓝V,0,0,0
2025,True,high,1,6433304918.0,蓝V,0,0,0
2026,True,high,1,6433304918.0,蓝V,0,0,0
2027,True,high,1,6433304918.0,蓝V,0,0,0
2028,True,high,1,6433304918.0,蓝V,0,0,0
2029,True,high,1,6433304918.0,蓝V,0,0,0
2030,True,high,1,6433304918.0,蓝V,0,0,0
2031,True,high,1,6433304918.0,蓝V,0,0,0
2032,True,high,1,6433304918.0,蓝V,0,0,0
2033,True,high,1,6433304918.0,蓝V,0,0,0
2034,True,medium,1,5648162302.0,红V,0,0,0
2035,True,high,1,1676317545.0,蓝V,0,0,0
2036,True,high,1,6433304918.0,蓝V,0,0,0
2037,True,high,1,1627825392.0,金V,0,0,0
2038,True,medium,1,5648162302.0,红V,0,0,0
2039,True,high,2,6974787068.0,红V,0,0,0
2040,True,high,2,2279408463.0,蓝V,0,0,0
2041,True,high,1,1894295570.0,蓝V,0,0,0
2042,True,high,1,1727858283.0,金V,0,0,0
2043,True,high,1,6433304918.0,蓝V,0,0,0
2044,True,high,1,6433304918.0,蓝V,0,0,0
2045,True,high,1,6433304918.0,蓝V,0,0,0
2046,True,high,1,6433304918.0,蓝V,0,0,0
2047,True,high,1,1936025761.0,黄V,0,0,0
2048,True,high,1,1727858283.0,金V,0,0,0
2049,True,high,1,6433304918.0,蓝V,0,0,0
2050,True,high,1,6433304918.0,蓝V,0,0,0
2051,True,high,1,5976873363.0,普通用户,0,0,0
2052,True,high,1,6433304918.0,蓝V,0,0,0
2053,True,high,1,6433304918.0,蓝V,0,0,0
2054,True,high,1,5953063530.0,普通用户,0,0,0
2055,True,high,1,6433304918.0,蓝V,0,0,0
2056,True,high,1,6182606334.0,红V,0,0,0
2057,True,high,1,3710258141.0,金V,0,0,0
2058,True,high,1,1736207384.0,蓝V,0,0,0
2059,True,high,1,5703921756.0,蓝V,0,0,0
2060,True,high,1,6105753431.0,蓝V,0,0,0
2061,True,high,1,6594439078.0,普通用户,0,0,0
2062,True,high,1,1706699904.0,红V,0,0,0
2063,True,high,1,6433304918.0,蓝V,0,0,0
2064,True,high,1,6433304918.0,蓝V,0,0,0
2065,True,high,1,6433304918.0,蓝V,0,0,0
2066,True,high,1,6182606334.0,红V,0,0,0
2067,True,high,1,7821767569.0,普通用户,0,0,0
2068,True,high,1,5976873363.0,普通用户,0,0,0
2069,True,high,1,2535161187.0,黄V,0,0,0
2070,True,high,1,1877180551.0,普通用户,0,0,0
2071,True,high,1,5374548129.0,普通用户,0,0,0
2072,True,high,2,1286528122.0,蓝V,0,0,0
2073,True,high,1,6433304918.0,蓝V,0,0,0
2074,True,high,1,6433304918.0,蓝V,0,0,0
2075,True,high,2,2703634217.0,红V,0,0,0
2076,True,high,1,6433304918.0,蓝V,0,0,0
2077,True,high,1,6433304918.0,蓝V,0,0,0
2078,True,high,1,6433304918.0,蓝V,0,0,0
2079,True,high,1,6433304918.0,蓝V,0,0,0
2080,True,high,1,6433304918.0,蓝V,0,0,0
2081,True,high,1,6433304918.0,蓝V,0,0,0
2082,True,high,2,1627825392.0,金V,0,0,0
2083,True,high,1,1783475181.0,红V,0,0,0
2084,True,high,2,6433304918.0,蓝V,0,0,0
2085,True,high,1,6433304918.0,蓝V,0,0,0
2086,True,high,1,6433304918.0,蓝V,0,0,0
2087,True,high,1,6433304918.0,蓝V,0,0,0
2088,False,none,1,6433304918.0,蓝V,0,0,0
2089,True,high,1,6433304918.0,蓝V,0,0,0
2090,True,high,1,6433304918.0,蓝V,0,0,0
2091,True,high,1,6433304918.0,蓝V,0,0,0
2092,True,high,1,6974787068.0,红V,0,0,0
2093,True,high,1,1706699904.0,红V,0,0,0
2094,True,high,1,6182606334.0,红V,0,0,0
2095,True,high,1,1870858943.0,蓝V,0,0,0
2096,True,high,1,6182606334.0,红V,0,0,0
2097,True,high,1,1830516311.0,普通用户,0,0,0
2098,True,high,1,1870858943.0,蓝V,0,0,0
2099,True,high,1,1233486457.0,红V,0,0,0
2100,True,high,1,1870858943.0,蓝V,0,0,0
2101,True,high,1,1699526244.0,普通用户,0,0,0
2102,True,high,1,6182606334.0,红V,0,0,0
2103,True,high,1,3996876140.0,蓝V,0,0,0
2104,True,high,1,1699526244.0,普通用户,0,0,0
2105,True,high,1,1464484735.0,普通用户,0,0,0
